gmail_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
jason.williams659@gmail.com,Female,Single,False,4,on,premium,10,2,neutral,card,expired,US,English,24,6,138,9,False,better,5,10,old,5,True,yes
sydney.taylor989@gmail.com,Male,Married,True,10,on,gold,9,8,negative,paypal,cancelled,US,Telugu,31,16,192,9,True,poor,14,0,recent,15,False,yes
jonathan.tucker373@gmail.com,Female,Single,False,3,off,basic,4,6,neutral,card,expired,Germany,English,50,8,139,9,False,better,16,6,very_old,11,False,yes
jonathan.underwood989@gmail.com,Male,Married,True,8,on,basic,5,0,positive,paypal,cancelled,US,Telugu,2,24,35,10,True,better,18,7,very_old,13,True,no
martha.drake73@gmail.com,Female,Married,False,5,on,gold,2,0,neutral,upi,active,Germany,Telugu,29,2,160,10,True,better,17,2,old,13,True,yes
courtney.ingram752@gmail.com,Female,Married,True,6,off,basic,9,2,neutral,card,active,UK,Hindi,10,3,188,8,True,poor,10,9,recent,0,False,no
erin.williams219@gmail.com,Female,Married,False,10,off,gold,8,5,neutral,paypal,expired,UK,Hindi,32,9,139,2,True,poor,12,5,recent,13,True,yes
cheryl.fowler415@gmail.com,Female,Single,False,3,on,basic,7,1,neutral,upi,active,India,Hindi,18,8,159,5,False,good,17,1,recent,9,True,no
paul.carter397@gmail.com,Female,Single,True,3,off,premium,6,18,negative,paypal,cancelled,India,Hindi,43,17,70,2,False,good,8,0,very_old,11,False,yes
suzanne.nelson394@gmail.com,Female,Single,True,8,on,gold,8,15,negative,card,cancelled,US,English,7,12,165,2,False,poor,18,10,old,20,True,yes
frank.perez418@gmail.com,Female,Married,True,4,off,gold,5,14,positive,card,active,US,English,9,19,168,6,True,better,13,6,recent,17,False,no
daniel.smith321@gmail.com,Female,Single,True,5,on,basic,6,14,neutral,card,expired,Germany,Hindi,16,20,50,2,False,better,11,2,recent,16,True,no
carlos.hernandez901@gmail.com,Male,Married,False,6,off,basic,4,8,negative,paypal,cancelled,UK,Hindi,20,6,191,2,True,good,6,7,old,11,False,no
thomas.benson122@gmail.com,Female,Married,True,5,on,basic,5,2,negative,upi,active,India,Telugu,44,7,149,9,True,better,6,10,old,17,False,no
brandon.davis316@gmail.com,Male,Married,True,3,off,premium,4,7,neutral,card,expired,Germany,Hindi,41,6,191,9,True,better,18,9,recent,1,True,no
alice.alexander275@gmail.com,Male,Married,True,8,on,gold,7,12,neutral,paypal,expired,Germany,Hindi,1,8,29,5,True,better,2,5,recent,14,True,no
randall.garcia309@gmail.com,Male,Married,False,7,off,basic,9,8,positive,paypal,active,US,Hindi,44,2,46,9,False,poor,19,7,very_old,19,False,yes
travis.reynolds825@gmail.com,Male,Married,False,5,off,gold,10,7,neutral,paypal,expired,India,English,24,6,61,4,False,poor,1,10,old,18,True,yes
morgan.pugh433@gmail.com,Female,Single,False,6,on,premium,5,19,negative,card,active,India,English,32,23,12,6,False,poor,2,1,very_old,16,False,yes
jerry.hall703@gmail.com,Male,Single,True,2,on,basic,7,9,positive,upi,expired,US,English,46,21,116,3,False,better,9,5,recent,16,False,yes
tanya.walsh899@gmail.com,Male,Married,False,8,off,basic,7,4,negative,upi,active,UK,Hindi,23,21,145,2,True,poor,20,5,recent,0,False,no
kim.johnson279@gmail.com,Male,Married,False,4,off,premium,6,20,positive,card,expired,India,English,2,25,154,6,True,good,1,8,very_old,2,True,no
jordan.gonzales94@gmail.com,Female,Single,False,5,off,premium,5,9,neutral,card,expired,US,Hindi,18,22,162,10,True,good,8,4,recent,5,False,yes
katie.key997@gmail.com,Female,Single,True,4,off,basic,9,13,neutral,card,active,US,Hindi,28,25,96,1,False,poor,19,5,old,6,True,no
ryan.brewer698@gmail.com,Female,Married,False,10,off,basic,10,5,neutral,card,expired,UK,Telugu,25,14,63,1,True,better,16,5,very_old,7,True,yes
aaron.hayes608@gmail.com,Male,Married,False,7,off,gold,9,16,negative,upi,expired,India,Telugu,10,13,148,2,False,poor,17,4,old,17,False,no
scott.mcintyre416@gmail.com,Male,Married,True,2,off,gold,6,8,negative,upi,active,Germany,English,32,8,19,7,False,good,14,4,old,7,False,no
vincent.ferguson907@gmail.com,Male,Single,True,5,off,basic,6,14,negative,card,active,India,Hindi,5,7,42,4,True,poor,3,1,recent,20,False,yes
katie.henderson411@gmail.com,Male,Married,True,4,off,premium,1,6,positive,card,active,India,English,33,10,192,2,False,better,3,5,very_old,8,True,no
melissa.gonzalez224@gmail.com,Male,Single,True,1,on,premium,1,9,negative,card,cancelled,US,English,8,17,142,7,True,better,8,10,very_old,1,False,yes
rachel.trujillo821@gmail.com,Female,Married,False,2,on,premium,7,10,neutral,paypal,active,US,Telugu,7,4,79,5,False,better,17,10,very_old,14,True,no
jonathan.jones307@gmail.com,Female,Single,True,7,on,premium,1,2,neutral,card,expired,UK,Hindi,12,1,103,1,False,better,5,9,very_old,18,True,yes
crystal.lee713@gmail.com,Female,Single,True,10,off,premium,5,0,positive,paypal,active,Germany,English,23,11,77,4,True,good,10,1,old,11,False,no
candice.mueller884@gmail.com,Female,Single,False,4,off,basic,3,14,neutral,card,active,UK,English,1,5,189,2,True,poor,7,0,old,3,True,no
daniel.anderson270@gmail.com,Female,Single,True,4,off,premium,4,5,negative,paypal,cancelled,Germany,Telugu,17,0,69,4,False,better,15,1,old,10,False,no
arthur.ramirez393@gmail.com,Male,Single,True,7,on,basic,4,6,negative,card,cancelled,Germany,Telugu,12,9,157,9,False,better,8,7,recent,18,True,yes
billy.murphy118@gmail.com,Male,Married,True,6,on,gold,9,13,negative,paypal,expired,Germany,English,7,0,142,9,True,better,5,10,very_old,2,False,no
cassidy.barnes157@gmail.com,Male,Married,False,10,off,gold,10,10,positive,paypal,active,UK,Telugu,42,5,84,8,False,better,6,5,old,18,True,no
jared.parker271@gmail.com,Female,Married,False,5,on,gold,9,6,positive,upi,cancelled,India,Hindi,35,0,19,3,True,better,7,10,old,9,False,yes
jeffrey.sanford180@gmail.com,Female,Single,False,1,on,gold,3,16,neutral,paypal,expired,India,English,27,2,176,6,True,better,2,5,old,19,False,yes
gloria.young244@gmail.com,Female,Single,True,7,on,basic,6,4,negative,upi,active,India,English,28,7,194,1,True,poor,3,4,very_old,8,False,no
barbara.mclaughlin294@gmail.com,Female,Single,False,4,off,premium,4,8,positive,upi,expired,US,Hindi,24,23,36,7,True,good,16,1,very_old,19,False,yes
michael.figueroa991@gmail.com,Male,Married,True,4,off,premium,5,20,neutral,card,cancelled,India,Hindi,36,13,80,10,True,better,19,9,recent,11,True,yes
gabriel.palmer456@gmail.com,Male,Single,True,10,off,gold,8,13,negative,paypal,cancelled,India,English,22,0,35,3,False,better,7,0,very_old,7,False,yes
brenda.shannon559@gmail.com,Male,Single,True,2,on,gold,6,15,neutral,card,expired,UK,Telugu,26,15,147,2,False,poor,6,7,recent,2,True,yes
michael.davis237@gmail.com,Female,Single,False,9,off,gold,1,8,negative,paypal,expired,India,Telugu,32,3,44,5,True,poor,17,10,recent,19,True,yes
bridget.george307@gmail.com,Male,Married,True,1,on,gold,9,14,negative,paypal,active,India,English,47,17,164,2,False,poor,14,5,recent,9,False,yes
larry.graham982@gmail.com,Male,Single,True,4,off,basic,7,19,negative,card,expired,UK,English,48,23,63,10,False,good,8,1,recent,16,False,yes
james.soto878@gmail.com,Male,Single,False,1,off,gold,8,9,neutral,card,expired,UK,Telugu,48,8,94,9,True,good,9,3,recent,4,False,yes
jennifer.cruz723@gmail.com,Male,Single,True,9,on,basic,3,13,neutral,upi,active,Germany,Telugu,47,8,189,1,False,poor,9,10,very_old,8,False,no
mindy.lyons664@gmail.com,Male,Single,True,3,on,basic,8,7,negative,upi,cancelled,Germany,English,16,12,32,2,True,poor,16,2,old,17,False,yes
john.may940@gmail.com,Male,Married,True,9,off,gold,2,2,neutral,card,cancelled,Germany,English,11,19,116,2,False,poor,1,3,old,17,False,yes
sean.summers619@gmail.com,Male,Single,True,2,off,basic,8,1,neutral,paypal,active,Germany,Telugu,11,10,97,5,False,better,4,3,old,0,True,no
troy.mcmillan355@gmail.com,Male,Single,True,10,off,gold,7,12,negative,paypal,expired,India,English,18,1,91,10,False,poor,7,6,very_old,5,True,no
melinda.osborne142@gmail.com,Male,Single,True,6,off,basic,9,10,positive,paypal,active,US,Hindi,10,11,55,3,True,better,8,5,very_old,11,True,no
sean.wood538@gmail.com,Male,Single,True,9,off,premium,10,16,neutral,paypal,expired,US,Telugu,42,6,173,1,False,good,19,3,old,20,True,yes
jenny.mcconnell926@gmail.com,Female,Married,False,6,off,premium,7,7,neutral,paypal,active,India,Hindi,44,1,79,9,False,good,20,6,very_old,13,True,no
lynn.weaver624@gmail.com,Female,Single,True,9,on,gold,9,9,negative,paypal,expired,Germany,English,45,15,169,10,True,good,3,2,old,9,True,yes
lee.obrien523@gmail.com,Female,Married,False,8,off,basic,1,1,negative,upi,expired,India,Telugu,9,24,173,2,False,better,11,6,very_old,5,False,yes
amy.snow596@gmail.com,Male,Single,False,8,on,basic,9,1,neutral,card,cancelled,UK,English,4,1,15,10,True,better,9,0,old,17,True,yes
erika.kim129@gmail.com,Male,Single,True,5,off,basic,10,6,neutral,paypal,expired,UK,English,14,23,75,6,False,poor,14,3,old,17,False,no
anthony.hickman849@gmail.com,Female,Married,True,3,on,premium,8,19,negative,paypal,expired,UK,English,9,7,31,2,False,good,18,3,recent,8,True,no
tony.dunn679@gmail.com,Male,Single,True,5,off,basic,1,9,negative,paypal,expired,Germany,English,46,14,125,4,False,good,20,5,old,12,True,yes
robin.brewer141@gmail.com,Female,Married,True,4,off,premium,7,2,positive,paypal,cancelled,Germany,English,28,22,193,4,True,poor,2,7,very_old,6,True,yes
daniel.wilson842@gmail.com,Female,Married,True,7,on,gold,6,16,neutral,card,expired,UK,Hindi,37,19,160,7,True,better,6,0,very_old,16,True,no
brian.romero317@gmail.com,Female,Single,True,2,off,gold,4,12,positive,card,active,Germany,English,49,24,80,9,True,better,4,9,recent,5,False,no
derek.green822@gmail.com,Female,Married,False,9,on,gold,5,14,neutral,upi,active,Germany,Hindi,19,25,107,4,True,poor,4,0,very_old,1,True,no
drew.russell552@gmail.com,Male,Single,True,5,off,basic,3,16,neutral,upi,active,Germany,Hindi,25,3,175,1,False,better,18,7,very_old,7,True,no
kristi.cameron46@gmail.com,Female,Single,False,2,on,premium,7,3,positive,paypal,active,India,Hindi,26,16,79,6,True,better,7,4,recent,3,True,no
randy.harmon446@gmail.com,Male,Married,True,8,off,basic,3,7,positive,card,expired,Germany,Hindi,17,3,194,7,False,better,1,7,old,18,False,yes
gary.norton173@gmail.com,Male,Married,True,9,off,basic,10,12,positive,paypal,active,Germany,Hindi,29,1,96,7,True,better,17,0,very_old,6,False,no
james.gonzales905@gmail.com,Female,Single,True,9,off,gold,4,15,neutral,paypal,cancelled,India,Telugu,11,12,44,3,False,poor,8,0,very_old,15,False,yes
kristina.hensley152@gmail.com,Male,Married,False,8,on,gold,1,3,negative,upi,active,US,English,49,22,81,8,True,poor,11,2,very_old,11,False,no
sarah.martinez679@gmail.com,Male,Married,True,9,on,basic,3,19,negative,card,active,US,Telugu,11,3,107,6,False,good,5,4,recent,15,True,no
david.johnson626@gmail.com,Female,Married,True,3,off,basic,9,12,neutral,card,cancelled,India,Telugu,45,25,69,2,False,better,14,5,old,3,False,yes
cynthia.allen674@gmail.com,Male,Married,True,10,on,basic,1,6,positive,card,cancelled,US,Telugu,6,21,82,4,True,poor,19,6,recent,16,True,no
joseph.barrett337@gmail.com,Female,Married,False,2,on,premium,8,8,neutral,upi,cancelled,US,Hindi,1,0,164,8,False,good,6,3,old,5,True,no
bryan.colon931@gmail.com,Male,Single,False,2,off,gold,10,6,positive,card,active,US,Telugu,30,21,196,10,False,better,3,7,recent,8,True,no
tara.nguyen678@gmail.com,Male,Married,False,5,off,gold,1,9,positive,card,cancelled,Germany,Hindi,43,6,194,6,True,good,6,4,very_old,13,True,no
stacy.spencer568@gmail.com,Female,Married,False,10,on,gold,10,4,positive,card,expired,India,Hindi,44,8,78,7,True,good,6,9,recent,0,True,no
deborah.thomas906@gmail.com,Female,Married,False,10,off,basic,6,10,positive,upi,cancelled,US,Telugu,28,21,75,9,False,poor,3,4,very_old,9,False,yes
dana.leon520@gmail.com,Male,Married,False,8,on,basic,7,12,negative,paypal,active,UK,Telugu,44,21,42,5,False,poor,14,0,very_old,18,False,yes
brooke.gilbert64@gmail.com,Female,Single,False,2,on,premium,1,12,negative,card,cancelled,Germany,English,8,5,14,1,False,better,4,10,old,4,False,yes
dustin.jackson282@gmail.com,Male,Single,False,9,on,gold,9,8,neutral,paypal,expired,India,Hindi,4,2,129,4,False,good,6,5,old,1,False,no
bradley.harris188@gmail.com,Male,Married,True,3,off,premium,1,12,positive,paypal,cancelled,India,Telugu,15,17,138,5,True,better,2,6,old,4,True,yes
shawn.flowers166@gmail.com,Female,Married,True,1,off,premium,4,17,neutral,card,active,UK,Hindi,24,18,77,3,False,poor,18,9,very_old,2,True,no
johnny.thompson145@gmail.com,Male,Married,False,8,off,basic,8,1,negative,card,cancelled,Germany,Telugu,3,12,39,3,False,poor,17,10,recent,3,False,no
melissa.walker895@gmail.com,Female,Married,False,9,on,premium,7,8,negative,upi,cancelled,US,English,33,11,162,10,False,good,19,7,old,5,True,yes
julia.wells265@gmail.com,Female,Single,True,3,on,basic,9,12,negative,upi,active,US,Telugu,28,6,77,1,False,better,4,8,old,6,True,no
antonio.mcfarland322@gmail.com,Male,Married,False,5,on,basic,4,19,negative,paypal,active,India,Telugu,41,6,164,9,True,good,11,9,old,5,False,no
amy.robinson603@gmail.com,Female,Single,True,10,on,gold,10,15,negative,upi,active,US,English,43,0,166,8,False,good,5,5,old,19,False,yes
kristi.flores426@gmail.com,Male,Married,True,1,on,premium,9,11,neutral,card,cancelled,UK,Telugu,44,25,96,2,False,good,8,0,very_old,10,False,yes
chad.harrell950@gmail.com,Male,Single,True,5,on,basic,1,12,neutral,upi,active,Germany,Hindi,21,15,73,7,True,better,3,4,very_old,2,False,no
jacob.lopez764@gmail.com,Male,Married,False,3,on,gold,8,14,negative,paypal,expired,US,Hindi,28,2,133,10,False,good,16,10,old,11,False,yes
mary.perez848@gmail.com,Male,Married,True,9,on,basic,2,6,positive,card,expired,UK,Hindi,16,12,149,10,True,good,8,5,recent,9,True,yes
brooke.austin494@gmail.com,Male,Married,False,7,off,gold,7,10,positive,paypal,expired,India,Telugu,30,9,103,6,True,poor,9,6,recent,16,True,yes
leonard.ramirez983@gmail.com,Male,Single,True,8,on,gold,10,1,negative,upi,active,India,English,15,2,63,2,False,poor,1,4,old,18,False,no
christopher.snyder370@gmail.com,Female,Married,False,2,off,basic,1,0,neutral,paypal,expired,India,Hindi,18,11,82,10,False,good,16,10,recent,14,True,no
laura.chambers142@gmail.com,Female,Single,True,3,off,basic,3,2,neutral,card,cancelled,US,Hindi,24,13,175,2,True,good,16,4,old,3,True,yes
ryan.olsen992@gmail.com,Female,Married,False,7,off,basic,7,4,neutral,card,expired,Germany,Telugu,8,20,128,1,True,better,18,7,old,20,False,no
kristina.holland67@gmail.com,Female,Single,False,9,off,gold,6,17,neutral,card,cancelled,Germany,English,16,24,160,5,False,good,19,9,very_old,9,False,no
briana.harrington115@gmail.com,Male,Single,True,1,on,gold,2,5,negative,card,active,US,English,8,22,100,8,True,poor,8,8,very_old,5,False,no
ashley.thompson321@gmail.com,Female,Single,True,9,off,basic,6,1,neutral,card,expired,US,Hindi,7,18,36,3,True,better,19,4,very_old,1,True,no
christian.gonzalez979@gmail.com,Female,Single,False,10,on,gold,5,17,negative,card,cancelled,US,Hindi,31,24,182,7,True,poor,5,0,old,8,True,yes
alexandria.griffith793@gmail.com,Male,Married,False,6,off,gold,2,17,positive,paypal,expired,US,Hindi,30,25,31,1,False,better,11,6,very_old,12,True,yes
lee.villa165@gmail.com,Female,Married,True,8,off,gold,1,20,neutral,paypal,cancelled,India,Hindi,12,21,32,9,False,good,17,3,very_old,8,True,no
andrew.sutton363@gmail.com,Female,Single,False,9,on,premium,8,8,neutral,paypal,cancelled,Germany,Hindi,46,22,113,2,False,better,2,6,old,9,True,no
katherine.anderson360@gmail.com,Female,Single,True,1,off,premium,6,15,neutral,upi,active,India,Hindi,26,13,167,7,True,better,6,1,recent,20,True,no
jennifer.campbell629@gmail.com,Female,Single,True,8,on,premium,5,13,positive,upi,cancelled,India,English,25,8,171,1,True,poor,15,6,recent,15,False,no
elizabeth.grimes863@gmail.com,Female,Single,False,10,on,premium,5,8,neutral,card,expired,UK,English,0,8,180,9,False,poor,17,7,very_old,17,False,no
john.edwards71@gmail.com,Female,Single,True,4,on,gold,9,10,neutral,card,active,US,Telugu,31,2,173,6,False,better,7,3,very_old,0,False,no
cynthia.davenport697@gmail.com,Female,Single,False,8,off,premium,3,10,neutral,paypal,cancelled,UK,Hindi,41,4,187,4,True,better,1,2,recent,5,True,no
jane.calhoun562@gmail.com,Female,Married,True,4,on,gold,3,6,neutral,upi,active,Germany,Telugu,20,5,190,1,True,better,13,5,very_old,16,True,no
erin.anderson769@gmail.com,Female,Single,True,9,off,basic,3,6,negative,upi,expired,US,English,33,2,17,10,True,better,2,4,very_old,2,False,yes
james.hicks512@gmail.com,Male,Married,False,4,off,gold,1,12,negative,upi,cancelled,India,Telugu,30,15,24,2,True,poor,6,8,recent,2,True,no
david.benson704@gmail.com,Female,Married,True,5,off,premium,6,1,neutral,upi,cancelled,US,Hindi,15,23,37,7,False,poor,5,3,very_old,5,True,yes
donald.green184@gmail.com,Female,Married,True,10,off,basic,4,11,neutral,card,active,UK,Hindi,47,11,62,1,True,better,5,1,recent,8,False,no
jennifer.diaz14@gmail.com,Male,Single,False,8,on,premium,1,10,positive,upi,active,Germany,Telugu,4,13,138,5,False,better,20,10,recent,9,False,no
dana.montgomery141@gmail.com,Male,Married,True,7,on,basic,8,15,positive,paypal,active,UK,English,18,10,159,3,False,good,10,8,old,2,False,no
brittany.rose315@gmail.com,Male,Married,True,1,off,premium,4,18,neutral,paypal,active,India,English,29,7,123,4,False,good,15,3,recent,10,False,no
michael.thomas140@gmail.com,Female,Married,True,7,off,basic,10,7,negative,paypal,active,US,Telugu,18,15,10,8,True,poor,3,7,old,8,True,no
anne.reid639@gmail.com,Male,Single,False,1,on,basic,1,5,positive,paypal,cancelled,India,Hindi,36,11,174,7,False,better,1,8,old,10,True,yes
robert.griffin125@gmail.com,Male,Married,False,1,off,basic,3,7,neutral,card,cancelled,Germany,English,34,17,157,9,False,better,13,9,very_old,10,False,yes
joseph.hodge921@gmail.com,Female,Married,False,2,off,gold,3,10,neutral,upi,expired,India,Hindi,8,17,131,8,False,better,5,9,old,4,True,no
jessica.castillo527@gmail.com,Female,Single,False,3,off,basic,3,8,positive,card,expired,Germany,English,50,13,158,1,False,poor,14,8,recent,9,False,yes
jamie.carter536@gmail.com,Male,Single,True,7,off,premium,3,2,positive,upi,expired,Germany,English,15,7,129,7,False,better,13,7,recent,7,False,no
jeff.rodriguez648@gmail.com,Male,Single,False,6,on,premium,1,0,negative,card,expired,US,English,24,21,61,4,False,better,19,9,very_old,7,True,yes
catherine.dixon704@gmail.com,Female,Single,True,10,off,basic,1,5,neutral,card,expired,India,English,17,3,117,9,True,poor,10,2,old,5,False,no
justin.foley267@gmail.com,Male,Single,True,8,off,basic,9,7,neutral,paypal,active,Germany,Hindi,27,14,182,9,False,better,18,4,old,6,False,no
willie.bennett438@gmail.com,Male,Single,False,10,off,premium,6,7,negative,paypal,active,US,Telugu,14,15,150,1,True,good,10,1,very_old,13,False,yes
david.thomas268@gmail.com,Male,Married,True,10,on,gold,3,4,positive,card,expired,Germany,English,29,0,189,2,False,poor,15,9,old,16,True,yes
jennifer.williams940@gmail.com,Male,Married,False,5,off,premium,6,15,positive,paypal,expired,Germany,English,28,20,152,2,True,better,16,1,recent,1,False,no
jack.brown916@gmail.com,Female,Married,False,8,off,gold,5,5,negative,upi,active,Germany,English,17,12,117,4,True,better,20,3,very_old,20,True,no
darrell.lam194@gmail.com,Female,Single,False,2,off,basic,1,6,positive,upi,expired,Germany,Telugu,41,22,48,4,True,poor,6,8,old,12,False,no
paula.herrera653@gmail.com,Female,Married,False,9,on,premium,1,15,negative,upi,active,India,Hindi,48,15,54,4,True,good,19,3,very_old,11,False,no
cynthia.benjamin92@gmail.com,Female,Married,True,2,on,basic,10,19,neutral,paypal,cancelled,Germany,Telugu,48,2,164,5,True,poor,11,6,very_old,0,False,no
justin.lewis222@gmail.com,Male,Single,True,10,on,basic,4,16,neutral,upi,expired,Germany,English,34,18,159,3,False,better,19,4,old,6,False,yes
audrey.gonzalez258@gmail.com,Male,Married,False,9,on,premium,3,8,positive,upi,active,Germany,Hindi,16,24,132,10,True,good,11,6,recent,0,False,no
margaret.turner428@gmail.com,Female,Married,True,3,on,gold,6,18,positive,paypal,cancelled,UK,Hindi,38,24,134,1,False,good,12,1,very_old,18,True,yes
jessica.perez269@gmail.com,Female,Single,True,3,on,basic,1,8,neutral,upi,cancelled,Germany,Telugu,17,0,154,2,False,better,20,9,recent,9,False,no
richard.deleon536@gmail.com,Female,Single,False,9,on,premium,8,20,negative,paypal,cancelled,Germany,English,29,11,185,2,True,better,7,0,very_old,2,True,yes
cynthia.barton921@gmail.com,Male,Single,False,1,off,basic,8,8,neutral,upi,active,India,Hindi,14,17,87,5,False,poor,4,1,recent,19,False,no
courtney.clark415@gmail.com,Female,Married,False,3,on,gold,5,19,negative,paypal,active,India,Hindi,31,0,38,4,True,good,6,5,old,13,True,no
debra.gilbert941@gmail.com,Male,Single,True,7,off,premium,10,20,positive,card,active,Germany,Telugu,4,22,39,5,False,poor,7,8,old,20,False,no
jennifer.edwards878@gmail.com,Male,Single,True,4,off,basic,10,12,neutral,card,cancelled,UK,English,43,25,12,4,True,better,1,8,old,2,False,no
christina.kelly681@gmail.com,Female,Single,True,5,off,basic,8,19,negative,upi,active,Germany,Telugu,22,2,21,5,True,better,12,10,old,14,False,yes
peter.boyd431@gmail.com,Female,Single,True,2,on,basic,4,18,neutral,card,active,UK,English,33,22,132,3,False,poor,19,10,recent,16,False,no
james.cruz575@gmail.com,Male,Married,True,10,on,premium,1,7,neutral,paypal,expired,India,English,16,11,157,10,True,poor,3,1,recent,5,False,no
kristin.adams2@gmail.com,Male,Single,False,2,on,basic,1,19,neutral,card,expired,Germany,Telugu,15,5,125,3,False,better,16,2,old,9,True,no
nathan.stewart919@gmail.com,Male,Married,False,3,off,premium,7,13,neutral,paypal,expired,India,English,42,14,46,2,True,poor,13,4,recent,9,True,no
ryan.duncan101@gmail.com,Male,Single,False,2,off,premium,10,10,neutral,card,active,US,English,13,4,68,1,False,good,19,0,recent,7,True,no
david.yoder343@gmail.com,Male,Married,True,5,off,gold,7,14,negative,card,active,UK,Telugu,26,25,100,2,False,good,6,5,very_old,6,False,no
cassie.harding930@gmail.com,Male,Married,False,4,off,basic,1,15,positive,upi,expired,Germany,Telugu,1,25,178,10,False,better,7,2,recent,2,False,no
natalie.woods204@gmail.com,Male,Married,False,1,off,gold,2,0,positive,paypal,expired,US,Hindi,26,21,76,3,True,good,20,3,very_old,2,True,no
lori.bowman449@gmail.com,Male,Married,False,6,off,premium,5,2,positive,upi,cancelled,Germany,Telugu,18,14,70,3,True,poor,15,1,recent,11,False,no
vanessa.davis534@gmail.com,Female,Married,False,9,off,premium,1,8,positive,paypal,expired,UK,Telugu,17,11,96,10,True,good,10,0,very_old,6,True,yes
stacy.rhodes954@gmail.com,Male,Married,False,8,on,gold,5,11,negative,paypal,active,US,Hindi,44,25,153,3,True,better,5,8,old,8,False,no
derek.jones176@gmail.com,Male,Married,False,7,off,basic,5,5,negative,upi,expired,UK,English,49,2,165,7,False,good,14,3,recent,15,False,yes
joseph.garcia371@gmail.com,Male,Married,True,7,off,basic,3,3,positive,card,expired,UK,Hindi,15,12,71,5,False,poor,3,6,old,4,False,no
debra.wheeler307@gmail.com,Female,Single,True,2,on,premium,7,9,positive,paypal,expired,India,English,0,9,16,1,False,poor,18,4,very_old,1,True,no
cheryl.anderson99@gmail.com,Female,Single,False,1,off,premium,2,9,negative,upi,expired,US,Telugu,40,14,51,7,True,poor,13,3,recent,11,True,yes
ashley.johnson755@gmail.com,Male,Married,True,4,off,basic,4,15,positive,paypal,cancelled,UK,English,11,15,164,3,False,better,8,8,recent,14,True,yes
lisa.walker275@gmail.com,Female,Married,True,9,on,basic,1,16,neutral,card,active,UK,English,24,17,92,5,False,good,4,5,very_old,9,False,no
douglas.meyer585@gmail.com,Male,Single,False,5,off,gold,5,11,positive,upi,expired,UK,Hindi,19,1,186,3,True,poor,14,9,recent,9,False,no
matthew.bennett854@gmail.com,Male,Single,False,8,on,premium,10,0,negative,card,active,UK,Hindi,41,8,43,9,False,poor,4,5,recent,2,False,yes
jessica.phillips181@gmail.com,Female,Single,False,9,on,gold,3,15,neutral,upi,active,Germany,Hindi,2,18,37,8,True,good,18,6,old,2,True,no
daniel.smith315@gmail.com,Female,Married,True,2,off,gold,4,7,positive,card,active,US,English,13,2,148,10,False,better,3,1,old,2,False,no
veronica.villa888@gmail.com,Male,Single,True,2,off,gold,2,12,positive,upi,active,US,Hindi,6,21,121,4,True,better,4,9,old,10,False,no
jeremy.morales860@gmail.com,Male,Married,False,2,on,premium,2,19,positive,card,expired,US,Hindi,49,2,38,10,False,good,6,1,very_old,14,False,yes
erika.nolan460@gmail.com,Female,Married,True,8,on,gold,10,1,positive,upi,active,India,English,14,14,81,8,True,poor,18,8,recent,17,True,no
marcus.huang53@gmail.com,Male,Single,True,2,on,basic,5,6,negative,card,expired,US,English,49,11,85,9,True,better,6,4,recent,17,False,yes
evan.payne325@gmail.com,Female,Single,False,3,off,gold,3,20,neutral,card,active,UK,Telugu,32,18,14,3,False,poor,4,4,old,0,False,no
kristen.terrell699@gmail.com,Female,Married,False,5,on,premium,1,5,neutral,upi,active,India,Hindi,11,22,53,6,True,good,3,0,very_old,1,True,no
ronald.simpson995@gmail.com,Female,Married,True,1,on,gold,9,1,neutral,paypal,expired,UK,Telugu,16,12,68,8,True,good,7,5,very_old,2,True,yes
christopher.davis994@gmail.com,Male,Single,False,10,off,basic,1,14,neutral,card,cancelled,US,Hindi,24,20,93,5,False,better,10,6,old,16,False,no
christopher.molina242@gmail.com,Male,Married,True,10,on,gold,8,15,neutral,paypal,active,UK,Telugu,50,20,52,4,True,better,20,2,old,4,True,no
lisa.nelson174@gmail.com,Male,Single,False,10,on,basic,7,8,neutral,paypal,cancelled,India,Hindi,45,24,169,4,False,poor,1,0,very_old,8,True,yes
ryan.randolph813@gmail.com,Male,Married,True,6,on,gold,7,19,neutral,paypal,active,US,Hindi,44,16,198,6,True,good,9,6,very_old,10,True,no
joanna.rose677@gmail.com,Female,Married,True,5,off,premium,10,17,positive,card,expired,India,English,24,1,21,7,True,good,17,9,old,10,False,yes
bianca.sutton207@gmail.com,Female,Single,True,1,off,premium,9,19,positive,upi,cancelled,UK,Hindi,4,14,71,1,False,good,2,8,recent,10,False,yes
linda.garner227@gmail.com,Female,Married,False,8,off,gold,7,16,positive,paypal,expired,India,Hindi,19,18,42,8,True,better,9,7,very_old,11,True,no
william.frazier863@gmail.com,Female,Single,True,9,off,basic,8,7,negative,paypal,expired,UK,English,22,3,154,8,False,better,13,0,very_old,0,True,yes
jose.ross444@gmail.com,Female,Single,False,8,on,basic,8,17,neutral,upi,cancelled,India,Telugu,17,15,84,10,False,good,9,10,very_old,2,False,no
